id,local,age,employed,home_x,home_y,work_start,work_dur,work_part,education_start,education_dur,education_part,leisure_start,leisure_dur,leisure_part,shop_start,shop_dur,shop_part,work_id,work_x,work_y
7128622,Avenches,10,False,2569570,1192480,0,0,0,46,28,1,116,6,0,108,6,0,23087,2571458,1189133
6458793,Avenches,25,True,2569745,1192257,68,6,0,76,44,0,50,8,0,57,3,0,382537,2569734,1192310
6458884,Avenches,61,True,2570965,1191784,80,1,1,110,12,0,102,36,0,101,1,0,382544,2538578,1180590
6682459,Avenches,11,False,2569685,1192500,0,0,0,50,24,0,126,7,1,64,1,0,368950,2570686,1186758
6682015,Avenches,39,False,2569200,1192170,42,56,1,0,0,0,80,0,0,52,3,0,467893,2568958,1191930
6459138,Avenches,57,True,2569548,1192035,40,34,1,104,6,0,120,12,0,103,2,0,332449,2574210,1185370
6601692,Avenches,31,True,2569068,1191947,78,28,1,106,41,0,100,10,0,52,0,1,3053,2561184,1186129
7043047,Avenches,51,True,2569959,1192459,78,8,1,108,6,0,97,3,0,62,4,1,551862,2567346,1196253
6942439,Avenches,33,True,2569766,1192598,78,20,0,104,44,0,108,9,0,71,4,0,493435,2569560,1191974
6627351,Avenches,32,True,2569285,1189410,52,32,1,43,12,0,110,20,1,107,2,1,449648,2569834,1192143
7044022,Avenches,32,True,2569845,1192690,40,6,0,44,44,0,123,8,1,88,2,0,36826,2567536,1191324
6682060,Avenches,26,False,2569967,1191747,65,0,0,46,52,0,115,16,0,74,2,0,449648,2569834,1192143
6326337,Avenches,62,True,2569651,1192475,45,28,0,56,8,0,70,14,1,93,1,1,114551,2569678,1192164
6326426,Avenches,85,False,2569607,1192408,85,6,0,60,8,0,80,4,0,66,2,0,375702,2540506,1181210
6682532,Avenches,39,False,2569434,1192115,42,56,0,0,0,0,94,1,1,74,3,0,376626,2578358,1182497
6999612,Avenches,6,False,2569740,1191983,0,0,0,48,14,1,110,6,0,92,1,0,83189,2571184,1191542
6459137,Avenches,65,False,2569796,1191707,42,56,0,0,0,0,69,21,1,57,2,0,272203,2569648,1192122
6614073,Avenches,37,True,2570149,1192647,100,6,1,50,10,0,94,4,0,81,0,0,368950,2570686,1186758
6945052,Avenches,13,False,2569846,1192750,0,0,0,82,18,1,79,8,0,74,0,0,125922,2569860,1192347
6638975,Avenches,83,False,2569590,1192239,64,6,0,59,8,0,87,6,0,108,7,0,105296,2570476,1193703
6922343,Avenches,51,True,2569843,1193007,78,24,0,107,12,0,62,10,0,72,0,1,309742,2579234,1194755
6681971,Avenches,46,True,2570010,1192712,44,28,1,56,3,0,102,6,0,81,1,0,424344,2566934,1222792
6458776,Avenches,82,False,2569634,1191878,82,6,0,60,8,0,88,18,0,78,1,0,142150,2561846,1185546
6682538,Avenches,23,True,2569962,1192723,40,60,1,78,41,0,76,4,1,54,0,0,350140,2561338,1204461
6682840,Avenches,48,True,2569392,1189322,56,13,1,72,12,0,73,7,1,77,1,0,170247,2577274,1183377
7011195,Avenches,5,False,2570884,1191876,0,0,0,52,12,0,78,8,0,70,2,0,379898,2561520,1185379
6459335,Avenches,65,False,2569612,1192102,42,56,0,0,0,0,56,9,0,88,6,1,100893,2570006,1193377
6982634,Avenches,28,True,2570773,1191669,44,7,1,50,41,0,70,12,0,95,3,0,93563,2683906,1252118
6326600,Avenches,59,True,2569573,1192458,40,2,1,112,48,0,108,4,0,108,2,1,235503,2569048,1192201
6326596,Avenches,49,True,2569610,1191810,96,24,1,50,7,0,113,10,0,102,2,0,105296,2570476,1193703
6326712,Avenches,79,False,2569966,1192656,94,3,0,60,8,0,83,2,0,51,5,0,375697,2569734,1192310
6656072,Avenches,21,True,2569522,1191827,129,8,1,52,12,0,68,3,0,88,4,0,376653,2577928,1184621
6945025,Avenches,54,True,2570010,1192646,43,22,0,110,18,0,117,8,0,74,0,0,377158,2578630,1182923
6458695,Avenches,62,True,2570796,1191748,104,9,1,110,12,0,103,3,0,64,6,0,16111,2571052,1187016
6986381,Avenches,37,True,2569369,1191504,33,0,1,104,23,0,104,80,0,62,5,0,291770,2574398,1185668
6682207,Avenches,49,True,2569878,1192610,43,7,0,50,18,0,120,8,0,60,2,0,39341,2562004,1186149
6959504,Avenches,14,False,2570775,1191645,0,0,0,44,12,1,98,8,1,105,2,0,106397,2689376,1252136
6458875,Avenches,77,False,2569084,1191983,84,6,0,60,8,0,58,0,0,56,1,0,303206,2568244,1196341
6326454,Avenches,79,False,2569802,1192611,64,14,0,59,8,1,52,1,0,56,2,1,339844,2569928,1192125
6646448,Avenches,62,True,2569485,1192420,81,26,0,104,6,0,97,27,0,64,3,1,32472,2567250,1191438
6650689,Avenches,49,True,2569950,1192346,43,54,1,104,48,0,113,4,1,105,1,0,304312,2563064,1186486
6682344,Avenches,61,True,2569585,1191650,78,9,1,50,30,0,110,34,0,102,4,0,152943,2575828,1183089
6682767,Avenches,49,True,2569878,1192610,37,64,1,110,18,0,63,1,1,72,3,0,347769,2568966,1196138
6326395,Avenches,23,True,2569789,1192631,54,27,0,50,12,0,106,3,0,75,0,0,368942,2561514,1187205
7030309,Avenches,6,False,2569792,1191773,0,0,0,48,18,1,94,32,1,102,4,1,125483,2561886,1185607
6682130,Avenches,11,False,2569575,1192416,0,0,0,82,12,1,106,4,0,70,0,0,105296,2570476,1193703
6927921,Avenches,47,True,2569570,1192136,37,6,0,56,7,0,118,32,0,106,1,0,461985,2569626,1192177
6623061,Avenches,24,True,2569903,1192184,98,2,0,83,26,0,70,14,1,106,0,0,440724,2569776,1193237
7030307,Avenches,42,True,2569792,1191773,83,20,0,72,48,0,108,22,1,58,2,0,305262,2577012,1183419
6682199,Avenches,46,True,2569852,1192641,48,64,1,112,7,0,93,28,0,100,2,0,126978,2568958,1191930
7109497,Avenches,53,True,2569424,1192170,90,29,1,72,0,0,102,16,1,104,3,0,382537,2569734,1192310
7080569,Avenches,52,True,2569925,1192609,44,2,1,103,0,0,72,0,1,80,0,0,220834,2561656,1186930
6982504,Avenches,18,True,2569304,1189383,0,0,0,49,10,0,95,8,1,98,0,0,125922,2569860,1192347
6682560,Avenches,3,False,2569927,1192304,0,0,0,78,6,0,78,4,0,112,0,0,350140,2561338,1204461
6682302,Avenches,11,False,2569534,1192500,0,0,0,48,18,1,112,2,0,77,1,1,201961,2561658,1187002
6443991,Avenches,28,True,2569170,1192085,47,31,0,74,34,0,72,1,1,105,3,1,32034,2562538,1185453
6459133,Avenches,66,False,2569071,1192223,65,6,0,93,3,0,68,14,0,88,2,1,92659,2569666,1192548
6682740,Avenches,10,False,2571131,1191567,0,0,1,46,24,1,55,10,0,68,0,0,37069,2580566,1199097
6326445,Avenches,73,False,2569596,1192439,65,2,0,60,4,0,73,13,0,95,2,1,629,2578504,1182476
6934157,Avenches,13,False,2569933,1192690,0,0,0,80,24,1,112,22,0,104,6,0,352166,2601290,1197221
6458872,Avenches,55,True,2569529,1192444,82,3,0,107,8,0,122,2,0,83,4,1,120339,2565904,1189140
6681781,Avenches,43,True,2569342,1192002,52,11,0,50,3,0,116,12,0,57,3,0,129473,2569480,1189185
6681833,Avenches,6,False,2570855,1191774,0,0,0,80,28,1,104,11,0,70,1,1,378113,2574064,1210271
6682113,Avenches,6,False,2569688,1192604,0,0,1,50,21,1,102,9,1,67,1,0,197851,2561656,1186930
6682170,Avenches,27,True,2569941,1191622,60,20,0,44,14,0,111,8,0,50,2,0,199098,2598556,1200002
6682751,Avenches,60,False,2569288,1191997,42,56,0,0,0,0,103,3,0,56,16,0,254911,2571658,1189591
6682748,Avenches,35,True,2569878,1192610,50,65,0,50,41,0,50,18,0,108,9,1,244134,2595496,1197881
6681758,Avenches,41,True,2569595,1191749,81,48,1,112,48,0,70,2,1,92,1,0,369181,2539028,1181229
6326710,Avenches,43,True,2569682,1192102,44,5,0,107,3,0,128,25,1,82,4,1,105296,2570476,1193703
6326736,Avenches,45,True,2571130,1191889,81,4,0,118,8,0,82,0,0,84,2,0,127798,2599764,1199481
6682143,Avenches,24,True,2569614,1189200,80,56,1,106,14,0,70,8,0,40,0,0,374473,2561514,1187205
6458710,Avenches,85,False,2569629,1192428,82,6,0,59,3,0,74,1,1,102,4,0,376636,2578104,1183936
6682144,Avenches,56,False,2569614,1189200,42,56,0,0,0,0,58,0,1,50,2,0,305262,2577012,1183419
6682857,Avenches,39,True,2570079,1192665,42,39,1,108,6,0,59,42,1,57,0,0,108477,2565950,1195128
6440460,Avenches,80,False,2569244,1191854,82,6,0,60,8,0,60,0,1,50,0,0,384675,2528802,1163611
6681788,Avenches,12,False,2569719,1192663,0,0,0,50,26,0,84,8,1,100,0,1,467893,2568958,1191930
7066242,Avenches,2,False,2569632,1191797,0,0,0,42,22,0,105,4,0,72,4,0,375697,2569734,1192310
6991829,Avenches,22,True,2569852,1192641,82,30,0,50,34,0,102,14,0,94,4,0,21047,2575154,1197103
6433807,Avenches,83,False,2569420,1192140,94,2,0,93,48,0,84,0,0,58,2,1,105296,2570476,1193703
6682022,Avenches,21,True,2569735,1192554,48,26,1,76,29,0,107,4,0,93,1,0,21221,2569536,1211265
6917368,Avenches,14,False,2569563,1192057,0,0,0,84,4,0,78,12,0,112,9,0,291931,2557764,1176865
6681633,Avenches,38,True,2569966,1192656,54,26,0,108,12,0,130,5,0,53,3,1,86225,2612674,1267509
6682714,Avenches,69,False,2570291,1193056,64,2,0,93,48,0,58,5,0,96,0,1,100893,2570006,1193377
7030308,Avenches,8,False,2569792,1191773,0,0,0,86,22,0,112,41,0,62,0,0,41896,2599688,1199399
6326700,Avenches,30,True,2569068,1191947,63,18,1,57,14,0,106,42,1,107,4,1,425289,2563182,1186707
6991828,Avenches,54,True,2569852,1192641,56,57,0,108,23,0,80,16,0,70,2,0,368950,2570686,1186758
7105782,Avenches,16,True,2569328,1192022,0,0,1,48,16,0,104,8,0,72,6,0,105296,2570476,1193703
6458694,Avenches,59,True,2570796,1191748,47,60,0,104,12,0,64,1,0,80,4,0,282729,2570104,1187541
6682763,Avenches,39,False,2569582,1191885,42,56,0,0,0,0,90,12,0,88,2,0,337935,2575406,1197523
6681839,Avenches,23,True,2569708,1192048,54,22,0,50,34,0,102,2,0,74,4,0,391379,2569668,1192151
6458831,Avenches,25,True,2569657,1192080,38,38,1,78,16,0,90,11,1,78,2,0,376733,2569996,1192407
6326549,Avenches,28,True,2569569,1192170,138,65,1,120,30,0,69,2,1,56,10,0,105296,2570476,1193703
6326730,Avenches,67,False,2569592,1192838,84,14,0,65,4,0,100,17,0,60,2,0,375573,2576954,1202518
6682936,Avenches,1,False,2570010,1192646,0,0,0,50,24,0,116,24,0,78,2,0,167989,2574988,1196238
6682120,Avenches,21,True,2569600,1192354,42,50,1,104,12,0,95,14,0,68,11,0,32472,2567250,1191438
6326578,Avenches,54,True,2569852,1192641,43,20,1,110,12,0,114,24,0,69,12,0,632028,2566934,1196952
6940194,Avenches,29,True,2570855,1191774,48,29,0,82,20,0,112,2,0,65,1,0,375702,2540506,1181210
6682907,Avenches,39,True,2570034,1192490,94,24,0,72,0,0,85,8,0,66,6,0,199498,2561882,1185619
6681953,Avenches,10,False,2569773,1191898,0,0,0,48,22,1,99,4,0,102,1,0,250783,2569626,1189125
7052357,Avenches,23,False,2569845,1192690,65,20,0,52,20,0,88,8,0,62,2,0,105296,2570476,1193703
7004302,Avenches,45,True,2569878,1192664,43,28,0,96,10,0,84,24,1,49,2,0,497270,2574020,1210434
7023676,Avenches,57,True,2569962,1192723,54,26,1,110,8,0,68,0,0,66,0,1,336746,2562898,1184852
6681589,Avenches,47,True,2569474,1191854,74,26,0,118,30,0,114,12,0,55,0,0,129329,2569634,1191878
6997282,Avenches,61,True,2569357,1192218,56,56,1,107,12,0,102,79,1,97,3,0,292869,2577036,1183660
6326572,Avenches,53,True,2569683,1191943,99,14,1,110,18,0,93,11,0,96,6,1,277994,2573138,1199786
6682942,Avenches,64,True,2569349,1191505,76,56,1,107,10,0,123,14,0,70,0,0,254911,2571658,1189591
6682921,Avenches,34,True,2569878,1192610,82,9,1,50,22,0,130,0,0,110,3,0,291770,2574398,1185668
6682214,Avenches,3,False,2569704,1192577,0,0,0,79,28,0,76,2,0,91,2,0,376637,2578104,1183936
6955199,Avenches,9,False,2570010,1192712,0,0,0,48,24,1,94,6,0,64,0,0,89844,2557478,1178486
6326423,Avenches,69,False,2569605,1192097,84,14,0,93,48,0,90,2,0,90,9,0,19373,2599618,1199388
6681773,Avenches,19,True,2569878,1192610,60,1,1,83,48,0,72,8,0,102,5,0,15313,2578298,1183659
6326412,Avenches,26,True,2569607,1192214,70,31,0,50,16,0,75,4,0,82,1,0,143956,2539522,1181185
6458994,Avenches,49,True,2569582,1191885,76,24,1,103,10,0,60,10,1,48,1,0,368942,2561514,1187205
6459340,Avenches,48,True,2569377,1189379,50,18,1,118,23,0,97,3,0,99,3,0,315210,2574788,1196451
6682428,Avenches,5,False,2569721,1191972,0,0,0,52,24,0,112,12,0,112,2,0,20246,2569042,1192359
7094542,Avenches,51,False,2569482,1189254,42,56,0,0,0,0,70,1,0,59,9,0,233027,2575248,1201445
6458860,Avenches,63,True,2569917,1192599,51,6,0,108,12,0,75,1,0,56,4,1,78969,2575280,1197197
6326727,Avenches,26,True,2569415,1191810,94,12,1,52,24,0,72,20,1,97,1,0,81352,2570290,1193056
7080573,Avenches,16,False,2569925,1192609,0,0,0,44,20,1,105,24,1,102,2,1,356404,2569138,1192268
6458806,Avenches,70,False,2569327,1192215,85,2,0,65,3,0,88,3,0,61,9,0,81761,2561792,1185371
6459172,Avenches,58,True,2570308,1194808,48,21,0,104,23,0,74,8,1,105,0,0,372286,2561988,1186356
7129747,Avenches,20,True,2569592,1192838,45,52,0,57,34,0,70,10,0,98,5,0,89840,2575808,1190567
6681643,Avenches,17,False,2569575,1192235,0,0,0,78,15,0,68,42,1,112,2,0,464082,2569694,1192622
7035020,Avenches,49,True,2570027,1192547,84,32,0,110,12,0,106,10,0,74,4,0,231916,2570248,1192993
6936589,Avenches,6,False,2569128,1192011,0,0,0,46,12,1,115,10,1,96,0,0,922,2577970,1181612
6681958,Avenches,6,False,2569520,1189242,0,0,0,48,10,1,120,4,0,87,9,0,383095,2563518,1186769
7046278,Avenches,24,True,2569942,1192624,90,33,1,46,26,0,121,12,1,108,2,0,109018,2576856,1183267
6458759,Avenches,67,False,2569541,1192032,94,6,0,93,8,0,58,3,0,94,1,0,391379,2569668,1192151
6459203,Avenches,67,False,2569368,1189478,94,2,0,59,8,0,112,12,1,59,2,0,199098,2598556,1200002
6458907,Avenches,61,True,2570891,1191856,40,24,1,104,12,0,112,18,1,110,16,0,91623,2602596,1202902
6682245,Avenches,19,False,2569598,1192208,42,51,0,100,6,0,85,8,1,102,4,1,176400,2571654,1181410
6682346,Avenches,26,True,2569966,1192656,42,28,1,119,16,0,131,10,1,58,6,0,91623,2602596,1202902
7029900,Avenches,9,False,2569802,1192611,0,0,0,82,26,1,100,6,0,99,1,0,129329,2569634,1191878
6682186,Avenches,9,False,2569635,1191930,0,0,0,80,22,1,106,24,1,102,2,0,52221,2571884,1189028
6933151,Avenches,16,True,2569734,1192091,0,0,0,46,20,1,70,8,0,92,6,0,375045,2567904,1192932
6459101,Avenches,53,False,2569879,1191647,42,56,0,0,0,0,72,0,0,100,16,0,81761,2561792,1185371
7057451,Avenches,22,True,2569982,1192679,78,63,1,119,44,0,86,8,0,104,2,0,170247,2577274,1183377
6623685,Avenches,42,True,2569682,1192102,46,5,1,50,6,0,107,21,1,93,2,0,126978,2568958,1191930
6681928,Avenches,31,True,2569974,1192668,80,31,1,44,11,0,108,0,0,102,11,0,254914,2573998,1188884
6458988,Avenches,81,False,2569815,1191950,64,6,0,58,8,0,84,8,0,62,2,1,408010,2577764,1205048
6682965,Avenches,27,True,2569676,1191705,50,26,1,64,20,0,133,6,0,93,2,0,115751,2578876,1180530
7026519,Avenches,54,True,2570010,1192712,38,20,1,107,30,0,114,20,0,54,6,0,456423,2569712,1191966
6458938,Avenches,37,True,2569982,1192679,77,14,0,104,8,0,104,2,0,84,4,1,105296,2570476,1193703
6681800,Avenches,18,False,2569847,1191794,0,0,0,80,46,0,87,6,0,100,1,0,305262,2577012,1183419
6614639,Avenches,59,True,2569650,1192521,42,64,1,72,3,0,112,4,0,98,1,0,293989,2570342,1194391
6326409,Avenches,29,True,2569749,1192269,80,30,1,117,22,0,64,10,1,53,2,0,81506,2528794,1163499
6458915,Avenches,60,True,2569722,1192134,50,70,0,110,0,1,50,18,1,74,3,0,109018,2576856,1183267
6682787,Avenches,17,True,2569081,1191922,0,0,0,82,28,0,116,16,0,102,2,0,172494,2565830,1192432
6326352,Avenches,63,False,2569666,1192548,42,56,0,0,0,0,92,12,0,72,3,1,156043,2663906,1225011
6459345,Avenches,69,True,2569965,1191614,47,18,0,0,0,0,118,11,0,68,4,0,162194,2581168,1201797
6458780,Avenches,59,True,2569960,1192312,30,2,1,110,6,0,122,2,0,89,2,0,105296,2570476,1193703
6923451,Avenches,45,False,2569254,1192222,42,56,0,0,0,0,64,40,1,90,4,1,176777,2556596,1175526
6650607,Avenches,42,True,2569246,1191476,50,52,1,110,0,0,56,12,1,71,0,0,220834,2561656,1186930
6682165,Avenches,33,True,2569513,1191714,42,30,1,77,41,0,76,4,0,112,5,0,22082,2602444,1202664
6326663,Avenches,67,False,2569878,1192610,82,14,0,93,3,0,86,15,1,68,2,0,132982,2561596,1185272
6682292,Avenches,51,True,2569878,1192664,76,20,1,112,6,0,89,6,0,68,6,0,148121,2599790,1199243
6326597,Avenches,73,False,2570686,1194819,82,14,0,60,8,0,88,7,1,92,3,1,41380,2577006,1198720
6682483,Avenches,7,False,2569396,1192189,0,0,0,44,26,1,82,27,1,100,5,0,305262,2577012,1183419
6459123,Avenches,74,False,2569662,1192019,94,3,0,58,48,0,96,10,0,95,2,0,376636,2578104,1183936
7079473,Avenches,56,True,2569613,1192052,50,30,1,96,12,0,122,6,1,102,0,1,291931,2557764,1176865
7041586,Avenches,81,False,2569576,1192074,94,3,0,93,4,0,52,7,0,92,13,1,37749,2568320,1196394
6682979,Avenches,79,True,2570291,1192937,44,6,0,0,0,0,74,24,0,75,0,1,490470,2568320,1196517
7027609,Avenches,11,False,2569641,1192117,0,0,0,48,24,1,83,8,0,103,2,0,101368,2570072,1193633
6927704,Avenches,35,True,2569597,1191700,44,29,0,86,22,0,108,0,1,114,3,0,66137,2531730,1155460
6458885,Avenches,59,False,2570965,1191784,42,56,0,0,0,0,66,10,0,92,3,0,461985,2569626,1192177
6943422,Avenches,50,True,2569084,1191983,44,24,1,104,12,0,62,8,0,82,2,0,360720,2602814,1199429
6459168,Avenches,81,False,2569579,1192385,94,6,0,65,8,0,99,18,0,82,1,0,282589,2570368,1189049
6681933,Avenches,59,True,2569961,1192558,40,20,1,56,12,0,73,8,0,76,3,1,220831,2573300,1181410
6681569,Avenches,41,True,2569666,1192548,97,26,0,103,12,0,120,1,0,60,2,0,167818,2576714,1182555
6681723,Avenches,30,False,2570935,1191814,48,64,0,48,16,0,121,14,1,116,2,0,368950,2570686,1186758
6459073,Avenches,69,False,2569522,1191827,85,6,0,60,8,0,55,24,0,60,1,0,129360,2550726,1167862
6682585,Avenches,59,False,2569962,1192723,42,56,0,0,0,0,70,7,0,98,5,0,164636,2550704,1168110
6326683,Avenches,25,True,2569081,1191922,45,66,1,86,29,0,57,8,1,62,3,0,163826,2562354,1186117
6682547,Avenches,41,True,2570138,1192774,44,24,0,96,10,0,73,14,0,102,0,0,109789,2567530,1191039
6458898,Avenches,31,True,2570304,1193107,78,70,0,50,48,0,82,12,0,76,0,1,52892,2553004,1217094
6459002,Avenches,53,True,2570355,1194339,60,32,1,104,12,0,111,3,1,76,8,0,250785,2569350,1189507
6326465,Avenches,68,False,2569416,1192394,85,14,0,93,8,0,58,2,0,57,2,0,81761,2561792,1185371
7089832,Avenches,49,True,2571021,1191831,96,59,0,96,30,0,65,2,0,106,4,0,175227,2500190,1116472
6948180,Avenches,46,False,2569913,1191871,42,56,0,0,0,0,38,24,0,92,0,0,305262,2577012,1183419
6459207,Avenches,26,True,2569460,1191695,48,68,1,62,13,0,117,25,1,76,4,0,391379,2569668,1192151
6682001,Avenches,36,True,2569701,1192173,67,3,0,110,18,0,121,8,0,91,0,0,459313,2558936,1178470
7099576,Avenches,17,True,2569634,1191878,0,0,1,79,12,0,70,12,0,78,1,0,24898,2565248,1192984
6682773,Avenches,19,False,2570027,1192547,81,20,0,47,56,1,90,6,1,84,2,0,336746,2562898,1184852
6459033,Avenches,64,True,2570291,1192937,46,30,0,56,3,0,82,12,0,88,2,1,368950,2570686,1186758
6682156,Avenches,38,False,2569695,1192217,42,56,0,0,0,0,65,1,0,98,12,1,282729,2570104,1187541
6936921,Avenches,33,True,2569570,1192480,40,26,1,72,22,0,106,5,0,46,4,0,525241,2569666,1192548
7019980,Avenches,23,True,2569714,1191823,45,3,1,83,48,0,126,4,0,102,0,0,42125,2569192,1197151
6609805,Avenches,25,True,2569081,1191922,44,28,1,50,22,0,72,8,0,99,3,1,356404,2569138,1192268
6681861,Avenches,8,False,2570010,1192646,0,0,0,52,22,1,92,8,0,74,0,0,361237,2599634,1199605
6326407,Avenches,53,True,2569474,1191854,61,26,0,112,12,0,106,8,0,64,2,0,179301,2574906,1196402
7035893,Avenches,7,False,2570079,1192665,0,0,0,43,12,0,58,6,1,71,1,1,231916,2570248,1192993
6954523,Avenches,48,True,2569460,1192677,42,64,1,72,48,0,115,12,1,102,2,0,74322,2569578,1192776
6682946,Avenches,58,True,2569681,1189191,32,5,0,107,12,0,110,3,0,86,0,0,126978,2568958,1191930
6649058,Avenches,47,False,2569424,1192365,42,56,0,0,0,0,52,26,0,110,2,0,23087,2571458,1189133
6922344,Avenches,16,True,2569843,1193007,0,0,1,47,26,0,101,3,0,64,0,0,105296,2570476,1193703
7081859,Avenches,5,False,2569629,1191683,0,0,0,47,10,0,96,8,0,65,15,0,231916,2570248,1192993
6682145,Avenches,18,True,2569614,1189200,0,0,1,50,13,0,78,9,1,99,2,0,86107,2578720,1180496
6946326,Avenches,2,False,2569974,1192668,0,0,0,110,12,0,72,16,0,70,0,0,382537,2569734,1192310
6681719,Avenches,23,False,2569340,1191968,96,0,0,48,30,1,69,6,1,60,2,0,97735,2535742,1153547
7113200,Avenches,52,True,2569987,1192752,42,56,0,107,10,0,112,2,0,107,3,1,183967,2561826,1185420
6682321,Avenches,26,True,2570909,1191912,80,58,1,76,55,0,86,65,0,52,2,0,248173,2596750,1198215
6458756,Avenches,78,False,2569987,1192492,85,6,0,60,3,0,72,7,0,56,1,0,376099,2578968,1183968
6682268,Avenches,48,True,2569802,1192611,54,39,0,50,48,0,90,0,0,69,6,1,105296,2570476,1193703
6459228,Avenches,69,False,2570014,1191563,65,6,1,60,4,0,99,10,1,88,7,0,52700,2568710,1197239
6326334,Avenches,88,False,2569618,1192054,85,14,0,60,8,0,60,36,0,88,6,0,368950,2570686,1186758
7022276,Avenches,12,False,2569610,1191810,0,0,0,80,26,1,94,4,1,92,4,0,452029,2569588,1192077
6682872,Avenches,18,True,2569748,1192206,0,0,1,84,22,0,82,1,0,92,1,0,34458,2567696,1186504
6681843,Avenches,20,True,2570010,1192712,72,26,0,78,11,0,47,1,0,98,1,0,391379,2569668,1192151
7123423,Avenches,29,True,2569641,1192117,105,3,0,77,12,0,110,18,1,71,4,1,69701,2531200,1159156
6682659,Avenches,52,True,2569276,1189717,42,6,1,118,18,0,76,2,1,54,4,0,105296,2570476,1193703
6458937,Avenches,50,True,2569713,1192128,40,38,0,96,12,0,75,19,0,56,4,0,105296,2570476,1193703
6638447,Avenches,24,True,2571232,1191957,47,62,1,76,34,0,87,25,1,102,0,0,368950,2570686,1186758
6458922,Avenches,61,False,2569128,1192011,42,56,0,0,0,0,69,0,0,52,3,1,136457,2564898,1193339
6929260,Avenches,19,True,2570053,1192690,40,22,1,44,44,0,122,2,0,112,0,0,342792,2723142,1255954
6682117,Avenches,52,True,2569996,1193024,32,54,0,108,7,0,54,18,1,72,2,1,105296,2570476,1193703
6682637,Avenches,56,True,2569761,1191831,44,48,0,104,12,0,75,27,0,62,5,0,97735,2535742,1153547
6627385,Avenches,19,True,2569685,1192500,96,73,0,44,48,0,100,14,1,69,17,1,156787,2554930,1188623
7089833,Avenches,20,False,2571021,1191831,96,51,1,45,8,0,110,18,0,115,2,0,21047,2575154,1197103
6458679,Avenches,37,True,2569093,1192055,72,64,1,112,12,0,70,3,0,98,4,0,379798,2578406,1183874
6458935,Avenches,79,False,2569575,1192235,85,3,0,93,4,0,73,8,1,61,0,1,350140,2561338,1204461
6601565,Avenches,82,False,2570010,1192712,84,6,0,59,48,0,92,10,0,60,2,0,382537,2569734,1192310
7055754,Avenches,5,False,2569709,1192014,0,0,0,44,54,0,72,14,0,64,0,0,408010,2577764,1205048
6981973,Avenches,47,True,2569381,1192276,82,28,0,56,12,0,102,25,1,63,12,0,102342,2502518,1117396
6326373,Avenches,44,True,2569431,1189250,46,16,1,56,12,0,106,6,1,83,3,0,105296,2570476,1193703
7023675,Avenches,24,True,2569962,1192723,44,5,0,106,48,0,83,84,0,104,0,0,382544,2538578,1180590
6988257,Avenches,26,True,2571227,1191478,80,0,0,76,48,0,123,17,1,97,1,1,93563,2683906,1252118
6682009,Avenches,71,False,2569256,1191911,65,14,0,65,8,0,68,14,0,95,1,1,172451,2574986,1196413
6326563,Avenches,72,False,2569933,1192690,82,2,0,93,8,0,79,12,0,51,2,0,383513,2555014,1189100
6996684,Avenches,28,True,2571131,1191567,78,20,0,119,20,0,110,0,0,104,0,0,105985,2575486,1197521
6458891,Avenches,69,False,2569815,1192662,85,6,0,60,8,0,88,8,1,51,2,0,81761,2561792,1185371
6681610,Avenches,4,False,2569740,1192274,0,0,0,46,18,0,57,6,0,98,1,0,105296,2570476,1193703
6681874,Avenches,7,False,2569342,1192193,0,0,1,48,55,1,106,16,1,78,0,0,128372,2569872,1192805
6682850,Avenches,39,True,2569987,1192752,48,58,1,104,23,0,118,2,0,64,1,0,21221,2569536,1211265
7030805,Avenches,22,True,2569118,1192328,97,36,0,72,12,0,118,12,0,74,0,0,252036,2565638,1188869
6458896,Avenches,61,True,2571272,1191938,50,1,1,108,6,0,121,5,0,109,4,1,391379,2569668,1192151
7059325,Avenches,15,False,2569749,1191785,0,0,0,81,23,1,70,22,0,91,2,0,375577,2568016,1191675
6682911,Avenches,20,False,2569592,1192838,81,12,0,44,25,0,116,0,0,58,2,0,440724,2569776,1193237
7102965,Avenches,8,False,2569504,1192485,0,0,0,48,28,1,44,8,1,67,6,0,92659,2569666,1192548
6682954,Avenches,44,True,2569505,1192167,40,35,1,72,30,0,52,34,1,68,0,0,525241,2569666,1192548
6988536,Avenches,57,True,2569350,1189507,88,58,0,118,3,0,76,20,0,63,0,0,12433,2538368,1181287
6600311,Avenches,17,False,2569730,1192592,0,0,0,46,24,1,109,14,1,74,1,1,509509,2570324,1194926
6326344,Avenches,34,True,2569401,1189256,46,59,0,117,11,0,53,2,0,40,3,0,334480,2575350,1197347
6682495,Avenches,10,False,2569837,1191698,0,0,0,45,28,0,49,6,1,70,2,0,37749,2568320,1196394
6326673,Avenches,31,True,2569755,1192213,41,28,1,117,12,0,110,2,0,105,4,0,377321,2559284,1204351
7068001,Avenches,32,True,2570867,1191929,58,28,1,86,22,0,98,17,1,36,1,0,304,2561576,1186990
7023678,Avenches,1,False,2569962,1192723,0,0,0,82,12,0,124,9,0,96,0,0,375702,2540506,1181210
6326359,Avenches,75,False,2569644,1192071,65,6,0,60,8,0,50,0,0,88,2,1,509509,2570324,1194926
7029275,Avenches,53,True,2569128,1192011,78,57,1,104,10,0,112,15,0,98,0,0,252036,2565638,1188869
